Season,Player,Position,School,Conference,Height (inches),Weight(lbs),Hand (inches),Arm (inches),Wingspan (inches),40-Yard Dash (seconds),Vertical (inches),Bench (reps),Broad Jump (inches),3-Cone (seconds),Shuttle (seconds),Overall Pick,Combine Participation,ELO,FPI,Efficiencies Overall,Efficiencies Offense,Efficiencies Defense,Efficiencies SpecialTeams,Log Rank,CFP Appearance,National Award
2025,Tonka Hemingway,DL,South Carolina,SEC,74.875,284,9,33,80.75,5.45,32,33,112,7.36,4.48,135,1,1810,14.834,76.206,60.762,80.864,51.02,4.8203,0,0
2025,Shemar James,LB,Florida,SEC,73,222,8.5,31.5,77.75,4.69,32,11,117,7.09,4.27,152,1,1767,11.901,71.717,58.466,70.419,67.15,4.6728,0,0
2025,Shemar Stewart,EDGE,Texas A&M,SEC,77,267,9.625,34.125,84.75,4.59,40,29,131,6.65,4.03,17,1,1762,14.297,76.763,68.737,71.579,64.836,5.4889,1,0
2025,Shemar Turner,DL,Texas A&M,SEC,75.125,290,10.25,33.5,81.125,5.45,43,33,138,6.65,4.97,62,0,1762,14.297,76.763,68.737,71.579,64.836,5.2832,1,0
2025,Savion Williams,WR,TCU,Big 12,75.875,222,10.25,32.5,80.875,4.48,37.23,11,116,7.29,4.21,87,1,1700,8.023,67.255,69.28,58.063,52.483,5.1475,0,0
2025,Sean Martin,EDGE,West Virginia,Big 12,77.5,293,10.5,35,84.5,4.88,28.5,28,112,7.38,4.03,300,1,1455,1.795,52.984,64.597,35.526,62.429,0,0,0
2025,Sebastian Castro,S,Iowa,Big Ten,71.25,203,10.5,30.625,74.375,4.59,30.5,11,117,7.11,4.34,300,1,1774,11.144,70.238,48.063,74.759,71.573,0,0,0
2025,Smael Mondon Jr,LB,Georgia,SEC,74.25,224,9.625,31.625,80.125,4.58,43,28,130,7.27,4.79,161,1,1998,22.091,82.861,79.935,73.308,59.572,4.585,1,0
2025,Shaun Dolac,LB,Buffalo,MAC,72,223,7.994,31.087,74.75,4.55,35.5,25,121,6.94,4.21,300,1,1374,-10.361,39.252,33.654,45.998,57.803,0,0,0
2025,Shavon Revel Jr,CB,East Carolina,AAC,73.875,194,9.5,32.5,79.75,4.67,30.46,13,112,8.19,4.03,76,0,1403,-5.922,41.022,32.234,48.38,64.194,5.2095,0,0
2025,Shedeur Sanders,QB,Colorado,Big 12,73.5,212,9.375,31.5,77.75,4.28,24.5,22,93,6.65,4.97,144,0,1701,12.691,74.938,72.644,69.84,45.06,4.7449,0,0
2025,Jah Joyner,EDGE,Minnesota,Big Ten,76.25,262,9.375,34,82.5,4.6,30,33,89.1,7.33,4.68,300,1,1674,9.315,68.599,55.808,75.809,45.723,0,0,0
2025,Jahdae Barron,CB,Texas,SEC,70.75,194,9.5,29.5,73.5,4.39,35,16,123,8.19,4.03,20,1,2042,26.107,88.25,73.85,92.32,35.538,5.4765,0,0
2025,Jason Marshall Jr.,CB,Florida,SEC,72.375,194,9.25,30.25,75.625,4.49,34.86,11,125,6.65,4.03,150,1,1767,11.901,71.717,58.466,70.419,67.15,4.6913,0,0
2025,Jalen McLeod,LB,Auburn,SEC,73.5,241,9.625,32.25,80,4.29,31.24,33,116.6,7.4,4.55,194,0,1611,9.659,63.424,56.985,65.452,46.626,4.1744,0,0
2025,Jahvaree Ritzie,DL,North Carolina,ACC,76.25,294,10.25,33.25,81.125,4.28,35.5,26,114,8.19,4.03,300,1,1496,2.602,50.555,55.402,46.067,47.749,0,0,0
2025,Jailin Walker,LB,Indiana,Big Ten,72.625,218,9.534,31.626,79.875,4.38,35,11,127,7.24,4.03,300,1,1951,18.73,83.71,85.132,72.021,40.91,0,1,0
2025,Jake Briningstool,TE,Clemson,ACC,77.625,241,8.5,31.375,77.625,4.75,31,33,115,8.19,4.03,300,1,1807,14.768,79.193,79.078,73.333,36.319,0,0,0
2025,Jake Majors,C,Texas,SEC,75.375,306,9.75,30.375,76,4.84,32,25,112,7.56,4.97,300,1,2042,26.107,88.25,73.85,92.32,35.538,0,0,0
2025,Emeka Egbuka,WR,Ohio State,Big Ten,72.875,202,9.5,31.5,76.625,4.54,37.82,11,125.3,7.41,4.55,19,0,2211,24.823,87.333,80.443,83.601,49.523,5.4806,1,1
2025,Emery Jones Jr.,OT,LSU,SEC,77.25,315,10.625,34.25,81.5,5.45,24.5,33,109.2,8.19,4.97,91,0,1827,13.515,71.849,75.763,61.497,39.011,5.124,0,0
2025,Jalen Milroe,QB,Alabama,SEC,73.875,217,9.375,30.5,76.625,4.28,24.5,22,138,6.65,4.03,92,0,1986,23.933,85.057,77.281,79.955,59.628,5.118,1,0
2025,Jalen Rivers,OT,Miami,ACC,77.75,319,10,34.75,83.875,5.29,43,23,108,8.19,4.97,153,1,1855,17.338,77.097,87.084,52.889,41.286,4.6634,1,0
2025,Jalen Royals,WR,Utah State,Mountain West,72,205,9.5,30.125,73.75,4.42,35.58,13,122.1,7.24,4.03,133,1,1362,-10.773,26.445,42.504,21.003,45.961,4.8363,0,0
2025,Jalen Travis,OT,Iowa State,Big 12,79.75,339,10.5,34.75,83.5,5.14,35,26,112,6.65,4.03,127,1,1675,10.15,66.812,63.385,63.427,52.51,4.8828,0,0
2025,Ethan Downs,EDGE,Oklahoma,SEC,75.75,269,10.5,31,77,4.69,34,32,119,7.58,4.59,300,1,1725,10.943,65.083,38.944,80.167,57.918,0,1,0
2025,Elijah Roberts,EDGE,SMU,ACC,75.625,285,10.25,33.5,82.5,4.78,31.5,29,116,8.19,4.47,157,1,1826,16.414,78.712,70.552,75.601,56.033,4.625,0,0
2025,Elijah Simmons,DL,Tennessee,SEC,73,334,10.25,32.625,80,5.37,32,11,106,8.19,4.03,300,1,1915,20.786,83.706,67.16,87.119,52.677,0,0,0
2025,Elijhah Badger,WR,Florida,SEC,73.375,200,9.5,32.375,78.625,4.43,35.5,14,115.8,6.71,4.35,300,1,1767,11.901,71.717,58.466,70.419,67.15,0,0,0
2025,Eugene Asante,LB,Auburn,SEC,72.625,223,8.25,30.25,73.5,4.48,34.13,21,121.8,6.65,4.03,300,1,1611,9.659,63.424,56.985,65.452,46.626,0,0,0
2025,Fadil Diggs,EDGE,Syracruse,ACC,76.375,257,10.375,33.375,79.125,4.57,30.5,24,121,8.19,4.03,254,1,1499,3.99,59.911,72.144,44.673,32.891,1.6094,0,0
2025,Francisco Mauigoa,LB,Miami,ACC,73.5,233,10.25,31.625,77.375,4.6,35,33,121,7.15,4.24,162,1,1855,17.338,77.097,87.084,52.889,41.286,4.5747,1,0
2025,Eric Gregory,DL,Arkansas,SEC,75.25,319,9.5,33,81.25,5.14,27,28,108,7.68,4.97,300,1,1611,8.19,65.787,60.714,66.155,45.94,0,0,0
2025,J.T. Tuimoloau,EDGE,Ohio State,Big Ten,76.25,265,10.5,33.625,82.375,4.28,25.35,27,93,6.65,4.07,45,0,2211,24.823,87.333,80.443,83.601,49.523,5.366,1,1
2025,Garrett Dellinger,IOL,LSU,SEC,77.25,261,7.625,30.731,80.375,5.45,24.5,11,101.5,7.89,4.03,243,0,1827,13.515,71.849,75.763,61.497,39.011,2.7726,0,0
2025,Gavin Bartholomew,TE,Pittsburgh,ACC,76.625,246,9.75,31.375,78.375,4.7,24.5,33,115.5,8.19,4.97,202,1,1456,3.991,55.816,49.345,57.768,56.475,4.0431,0,0
2025,Ja'Quinden Jackson,RB,Arkansas,SEC,73.5,229,9.5,33,79.375,4.61,32,33,119,7.19,4.36,300,1,1611,8.19,65.787,60.714,66.155,45.94,0,0,0
2025,Jabbar Muhammad,CB,Oregon,Big Ten,69.125,182,9,28.5,71.375,4.41,35.37,13,115.7,7.01,4.19,300,1,2040,21.125,85.854,85.403,73.779,53.859,0,1,0
2025,Isaiah Neyor,WR,Nebraska,Big Ten,76.25,218,9.5,34.375,82.625,4.4,38,21,133,6.7,4.41,300,1,1537,6.154,64.984,58.011,69.664,41.381,0,0,0
2025,Isas Waxter,CB,Villanova,CAA,73.25,209,9.5,31.625,78.125,4.56,32.92,11,124,6.65,4.97,300,1,1715,10.737,66.313,60.06,66.447,50.291,0,0,0
2025,J.J. Pegues,DL,Ole Miss,SEC,74.5,309,9.375,32.5,79.25,5.15,27.5,33,93,8.19,4.03,180,1,2007,20.608,84.235,76.596,81.866,47.73,4.3694,1,0
2025,Jack Nelson,OT,Wisconsin,Big Ten,79,314,10,33.5,81.375,5.27,36.57,33,138,8.19,4.97,218,0,1554,4.781,55.118,42.281,62.746,59.931,3.7136,0,0
2025,Jack Sawyer,EDGE,Ohio State,Big Ten,76.25,260,9.625,31.625,77.125,4.28,24.5,33,138,8.19,4.03,123,0,2211,24.823,87.333,80.443,83.601,49.523,4.9127,1,0
2025,Jackson Hawes,TE,Georgia Tech,ACC,76.5,253,9.125,32.125,79,4.82,34.5,16,121,6.65,4.4,173,1,1554,7.402,66.705,72.242,58.501,35.797,4.4543,0,0
2025,Ja'Corey Brooks,WR,Louisville,ACC,74,184,9,31.625,76.75,4.73,31.7,11,125,7,4.35,300,0,1809,16.534,79.476,79.126,66.823,61.497,0,0,0
2025,Brady Cook,QB,Missouri,SEC,74.125,214,9.5,32.5,77.625,4.59,37,22,128,7.01,4.17,300,1,1711,12.197,68.028,61.356,72.874,37.108,0,0,0
2025,Benjamin Morrison,CB,Notre Dame,FBS Independent,72.25,193,9.25,30.375,75.875,4.33,24.71,13,121.3,8.19,4.97,53,0,2154,25.305,88.314,78.053,88.226,42.499,5.3279,0,1
2025,Bhayshul Tuten,RB,Virginia Tech,ACC,69.25,206,9,29.5,72.875,4.32,40.5,33,130,6.65,4.41,104,1,1647,8.853,70.514,55.299,74.421,59.153,5.0434,0,0
2025,Bilhal Kone,CB,Western Michigan,MAC,73.25,190,9,30.75,75.5,4.43,26.41,16,124,6.65,4.03,178,1,1268,-10.952,37.661,53.267,24.968,62.263,4.3944,0,0
2025,Brandon Crenshaw-Dickson,OT,Florida,SEC,79.25,316,10.5,34,83.875,5.33,24.5,11,96,8.15,4.91,300,1,1767,11.901,71.717,58.466,70.419,67.15,0,0,0
2025,Branson Taylor,OT,Pittsburgh,ACC,78,321,9.625,32.625,81.75,4.61,42.22,11,93.4,8.19,4.03,199,0,1456,3.991,55.816,49.345,57.768,56.475,4.0943,0,0
2025,Brant Kuithe,TE,Utah,Big 12,74,236,10.5,31.5,76.75,5.45,43,11,113.3,8.19,4.03,300,0,1563,5.029,60.487,30.282,79.81,59.786,0,0,0
2025,Brashard Smith,RB,SMU,ACC,69.875,194,8.625,30.5,74,4.39,32.5,33,117,7.45,4.97,228,1,1826,16.414,78.712,70.552,75.601,56.033,3.434,0,0
2025,Bradyn Swinson,EDGE,LSU,SEC,75.625,255,9.75,33.375,81.25,5.45,24.5,27,93,7.13,4.33,146,1,1827,13.515,71.849,75.763,61.497,39.011,4.7274,0,0
2025,Tate Ratledge,IOL,Georgia,SEC,78.5,308,10.375,32.25,79.25,4.97,32,11,113,7.38,4.03,57,1,1998,22.091,82.861,79.935,73.308,59.572,5.3083,1,0
2025,Teddye Buchanan,LB,California,ACC,73.875,233,9.375,31.375,75.375,4.6,40,26,125,7.28,4.03,129,1,1529,4.302,57.687,45.477,64.264,58.117,4.8675,0,0
2025,Tai Felton,WR,Maryland,Big Ten,73.125,183,9,30,72.375,4.37,39.5,21,130,6.99,4.03,102,1,1407,-0.535,43.23,46.603,47.026,35.755,5.0562,0,0
2025,Vernon Broughton,DL,Texas,SEC,77,311,9.25,35,83.875,5.45,43,33,138,8.19,4.03,71,0,2042,26.107,88.25,73.85,92.32,35.538,5.2364,0,0
2025,Walter Nolen,DL,Ole Miss,SEC,75.75,296,9.5,32.5,78.625,5.45,24.5,33,138,6.65,4.03,16,0,2007,20.608,84.235,76.596,81.866,47.73,5.4931,1,1
2025,Warren Brinson,DL,Georgia,SEC,77.25,315,10.375,33.5,80.875,5.09,31,33,115,7.23,4.03,198,1,1998,22.091,82.861,79.935,73.308,59.572,4.1109,1,0
2025,Tyrion Ingram-Dawkins,DL,Georgia,SEC,76.75,276,9.625,33.5,82.75,4.86,36,11,124,7.28,4.34,139,1,1998,22.091,82.861,79.935,73.308,59.572,4.7875,1,0
2025,Ulysses Bentley IV,RB,Ole Miss,SEC,69.875,201,8.5,29,71.125,4.62,32.5,17,117,6.96,4.03,300,1,2007,20.608,84.235,76.596,81.866,47.73,0,1,0
2025,Upton Stout,CB,Western Kentucky,Conference USA,73,181,9,30,74.375,4.44,37.5,21,128,8.19,4.29,100,1,1364,-7.663,43.781,43.864,42.926,60.821,5.0689,0,0
2025,Trevor Etienne,RB,Georgia,SEC,68.75,198,9.5,29.25,70.5,4.42,35,15,124,6.65,4.03,114,1,1998,22.091,82.861,79.935,73.308,59.572,4.9767,1,0
2025,Tory Horton,WR,Colorado State,Mountain West,74.5,196,9,30.5,77,4.41,37.5,12,117.8,7.12,4.3,166,1,1324,-7.622,43.334,34.559,49.403,65.152,4.5326,0,1
2025,Traeshon Holden,WR,Oregon,Big Ten,74.125,205,9.75,31.5,78.5,4.57,32,12,123,7.04,4.54,300,1,2040,21.125,85.854,85.403,73.779,53.859,0,1,0
2025,Travis Hunter,CB,Colorado,Big 12,72.375,188,9.125,31.375,76.875,4.43,43,12,105,8.19,4.94,2,0,1701,12.691,74.938,72.644,69.84,45.06,5.5491,0,1
2025,Tre Harris,WR,Ole Miss,SEC,74.375,205,9.5,31.75,78.25,4.54,38.5,15,125,6.93,4.05,55,1,2007,20.608,84.235,76.596,81.866,47.73,5.3181,1,1
2025,Trey Amos,CB,Ole Miss,SEC,72.75,195,9,31.25,77.75,4.43,32.5,13,126,8.19,4.97,61,1,2007,20.608,84.235,76.596,81.866,47.73,5.2883,1,0
2025,TreVeyon Henderson,RB,Ohio State,Big Ten,70.125,202,9.5,30.625,76.125,4.43,38.5,11,128,6.65,4.97,38,1,2211,24.823,87.333,80.443,83.601,49.523,5.3982,1,0
2025,Billy Bowman Jr.,S,Oklahoma,SEC,69.875,192,8.5,28.5,70.75,4.42,35.5,17,123,6.65,4.03,118,1,1725,10.943,65.083,38.944,80.167,57.918,4.9488,1,0
2025,Ty Hamilton,DL,Ohio State,Big Ten,74.875,299,10.125,32.25,78.625,4.28,24.5,33,93,8.19,4.97,148,0,2211,24.823,87.333,80.443,83.601,49.523,4.7095,1,0
2025,Ty Robinson,DL,Nebraska,Big Ten,77.125,288,10,32.25,79,4.83,33.5,28,119,7.58,4.5,111,1,1537,6.154,64.984,58.011,69.664,41.381,4.9972,0,0
2025,Tyleik Williams,DL,Ohio State,Big Ten,74.875,334,10.25,32,78.625,4.28,43,11,93,6.65,4.03,28,0,2211,24.823,87.333,80.443,83.601,49.523,5.4424,1,1
2025,Jackson Slater,IOL,Sacramento State,Big Sky,75,311,10,32,78.5,5.01,28.5,31,108,6.65,4.97,167,1,1729,11.13,67.904,65.072,62.92,55.72,4.5218,0,0
2025,Jackson Woodard,LB,UNLV,Mountain West,74,234,9,31,77.625,4.57,37.41,21,114.5,7.37,4.08,300,1,1679,5.991,71.232,57.654,72.272,64.179,0,0,0
2025,Jacob Parrish,CB,Kansas State,Big 12,69.75,191,9,30.75,75.875,4.35,37.5,12,129,8.19,4.93,84,1,1754,11.098,70.634,61.856,71.635,49.804,5.1648,0,0
2025,Jacolby George,WR,Miami,ACC,71,172,9.5,31.375,75.5,4.65,32.5,24,120,6.77,4.8,300,1,1855,17.338,77.097,87.084,52.889,41.286,0,1,0
2025,Jack Bech,WR,TCU,Big 12,73.25,214,9,31.5,75,4.52,34.5,19,125,6.84,4.21,58,1,1700,8.023,67.255,69.28,58.063,52.483,5.3033,0,0
2025,Jack Kiser,LB,Notre Dame,FBS Independent,73.625,231,9,30.375,75.5,4.28,39.19,11,112.8,7.22,4.6,107,0,2154,25.305,88.314,78.053,88.226,42.499,5.0239,0,0
2025,Hayden Conner,IOL,Texas,SEC,78,314,9.5,33.25,79.625,4.28,43,11,97.8,7.9,4.88,211,1,2042,26.107,88.25,73.85,92.32,35.538,3.8712,0,0
2025,Graham Mertz,QB,Florida,SEC,75.375,212,9.625,31.25,76.5,4.28,43,22,93,7.41,4.97,197,0,1767,11.901,71.717,58.466,70.419,67.15,4.1271,0,0
2025,Grey Zabel,OT,North Dakota State,MVFC,77.875,312,9.5,32,77.5,5.45,36.5,26,111,8.19,4.97,18,1,1699,11.863,69.073,66.103,66.826,44.462,5.4848,0,0
2025,Hollin Pierce,OT,Rutgers,Big Ten,80.375,341,9.75,36,88.25,4.28,29.5,33,102.6,6.65,4.03,300,0,1533,3.857,55.405,64.09,40.753,58.771,0,0,0
2025,Howard Cross III,DL,Notre Dame,FBS Independent,73.375,285,10.5,32.25,78.625,5.45,29,11,104,8.19,4.03,300,1,2154,25.305,88.314,78.053,88.226,42.499,0,0,0
2025,Hunter Wohler,S,Wisconsin,Big Ten,74,213,9.25,30.5,75.375,4.57,37,11,120,6.72,4.25,232,1,1554,4.781,55.118,42.281,62.746,59.931,3.2958,0,0
2025,Isaac TeSlaa,WR,Arkansas,SEC,75.625,214,10,31.125,76.75,4.43,39.5,17,129,6.85,4.05,70,1,1611,8.19,65.787,60.714,66.155,45.94,5.2417,0,0
2025,Gunnar Helm,TE,Texas,SEC,77,241,9.75,32.625,79.5,4.84,30,33,129.3,7.15,4.4,120,1,2042,26.107,88.25,73.85,92.32,35.538,4.9345,0,0
2025,Harold Fannin Jr,TE,Bowling Green,MAC,75.25,241,9.25,32.25,79.25,4.71,34,22,118,6.97,4.39,67,1,1442,-3.156,48.952,45.874,55.957,41.324,5.2575,0,0
2025,Abdul Carter,EDGE,Penn State,Big Ten,75,250,7.625,33.5,80.5,4.28,43,33,138,8.19,4.47,3,0,2063,20.037,81.11,80.469,75.103,36.924,5.5452,0,1
2025,Aeneas Peebles,DL,Virginia Tech,ACC,72.5,282,9.625,31.375,78,4.94,32.5,11,109,6.65,4.7,210,1,1647,8.853,70.514,55.299,74.421,59.153,3.8918,0,0
2025,Isaiah Bond,WR,Texas,SEC,70.625,180,8.5,30.5,75.5,4.39,31.95,15,113.3,6.65,4.09,300,1,2042,26.107,88.25,73.85,92.32,35.538,0,0,1
2025,Zy Alexander,CB,LSU,SEC,73.375,187,9.25,31,77.5,4.56,31.5,11,116,8.19,4.97,300,1,1827,13.515,71.849,75.763,61.497,39.011,0,0,0
2025,Xavier Truss,IOL,Georgia,SEC,79.125,309,10.5,33,82.875,5.24,26,11,103,8.19,4.03,300,1,1998,22.091,82.861,79.935,73.308,59.572,0,1,0
2025,Zah Frazier,CB,UTSA,AAC,74.875,186,8.25,32.75,80.125,4.36,36.5,12,126,7,4.26,169,1,1544,-5.581,40.078,38.259,46.39,49.382,4.4998,0,0
